"BehaviorSpace results (NetLogo 6.2.0)"
"firefightersRTM.nlogo"
"experiment"
"09/07/2022 19:11:50:871 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","29","0","29"
"[run number]","nb-firefighters","propforest","communication?","nb-groups","[step]","count patches with [state = ""burned""]"
"2089","12","40","true","3","148","3"
"2088","12","40","true","3","195","1"
"2096","12","40","true","3","26","8"
"2087","12","40","true","3","222","7"
"2099","12","40","true","3","6","5"
"2100","12","40","true","3","27","19"
"2101","12","40","true","4","3","2"
"2095","12","40","true","3","107","5"
"2082","12","40","true","3","554","2"
"2103","12","40","true","4","5","4"
"2091","12","40","true","3","186","32"
"2092","12","40","true","3","185","26"
"2105","12","40","true","4","35","11"
"2098","12","40","true","3","107","14"
"2107","12","40","true","4","43","23"
"2106","12","40","true","4","52","4"
"2066","12","40","true","3","850","6"
"2110","12","40","true","4","22","8"
"2111","12","40","true","4","73","30"
"2109","12","40","true","4","101","34"
"2115","12","40","true","4","6","2"
"2097","12","40","true","3","107","15"
"2117","12","40","true","4","26","1"
"2118","12","40","true","4","29","5"
"2108","12","40","true","4","232","8"
"2120","12","40","true","4","16","1"
"2119","12","40","true","4","47","3"
"2116","12","40","true","4","137","7"
"2114","12","40","true","4","167","4"
"2112","12","40","true","4","263","6"
"2124","12","40","true","4","21","8"
"2125","12","40","true","4","30","8"
"2126","12","40","true","4","21","4"
"2122","12","40","true","4","120","10"
"2123","12","40","true","4","92","7"
"2129","12","40","true","4","16","5"
"2127","12","40","true","4","99","2"
"2130","12","40","true","4","62","10"
"2133","12","40","true","4","6","5"
"2134","12","40","true","4","21","1"
"2121","12","40","true","4","286","13"
"2128","12","40","true","4","147","8"
"2136","12","40","true","4","10","5"
"2135","12","40","true","4","72","8"
"2138","12","40","true","4","28","11"
"2137","12","40","true","4","36","21"
"2104","12","40","true","4","633","14"
"2139","12","40","true","4","31","17"
"2132","12","40","true","4","189","6"
"2143","12","40","true","4","35","3"
"2142","12","40","true","4","39","8"
"2144","12","40","true","4","55","4"
"2147","12","40","true","4","5","2"
"2113","12","40","true","4","655","6"
"2148","12","40","true","4","20","2"
"2145","12","40","true","4","135","3"
"2149","12","40","true","4","58","31"
"2140","12","40","true","4","164","7"
"2131","12","40","true","4","192","21"
"2102","12","40","true","4","817","1"
"2153","12","40","true","4","18","4"
"2156","12","40","true","4","15","2"
"2152","12","40","true","4","61","9"
"2158","12","40","true","4","13","7"
"2155","12","40","true","4","50","1"
"2141","12","40","true","4","291","5"
"2157","12","40","true","4","41","7"
"2151","12","40","true","4","157","1"
"2160","12","40","true","4","79","10"
"2159","12","40","true","4","96","6"
"2165","12","40","true","4","8","3"
"2154","12","40","true","4","183","8"
"2162","12","40","true","4","98","26"
"2161","12","40","true","4","136","17"
"2168","12","40","true","4","26","6"
"2163","12","40","true","4","101","1"
"2169","12","40","true","4","19","1"
"2146","12","40","true","4","397","16"
"2170","12","40","true","4","46","23"
"2150","12","40","true","4","339","15"
"2171","12","40","true","4","53","14"
"2174","12","40","true","4","41","17"
"2172","12","40","true","4","90","9"
"2173","12","40","true","4","103","1"
"2176","12","40","true","4","83","2"
"2178","12","40","true","4","44","4"
"2175","12","40","true","4","101","1"
"2164","12","40","true","4","250","6"
"2183","12","40","true","4","8","3"
"2181","12","40","true","4","40","3"
"2185","12","40","true","4","13","3"
"2184","12","40","true","4","42","5"
"2182","12","40","true","4","64","6"
"2179","12","40","true","4","105","2"
"2187","12","40","true","4","23","1"
"2189","12","40","true","4","13","6"
"2188","12","40","true","4","33","8"
"2190","12","40","true","4","29","2"
"2180","12","40","true","4","119","6"
"2194","12","40","true","4","15","4"
"2195","12","40","true","4","101","10"
"2196","12","40","true","4","9","3"
"2167","12","40","true","4","421","15"
"2198","12","40","true","4","12","1"
"2197","12","40","true","4","53","17"
"2200","12","40","true","4","22","9"
"2166","12","40","true","4","622","1"
"2201","12","40","true","6","31","2"
"2199","12","40","true","4","84","52"
"2192","12","40","true","4","248","8"
"2202","12","40","true","6","51","21"
"2205","12","40","true","6","39","2"
"2207","12","40","true","6","9","2"
"2186","12","40","true","4","410","1"
"2208","12","40","true","6","20","7"
"2191","12","40","true","4","390","2"
"2193","12","40","true","4","370","1"
"2204","12","40","true","6","126","1"
"2211","12","40","true","6","45","27"
"2214","12","40","true","6","15","4"
"2177","12","40","true","4","673","1"
"2212","12","40","true","6","76","4"
"2215","12","40","true","6","13","5"
"2206","12","40","true","6","163","10"
"2209","12","40","true","6","129","5"
"2213","12","40","true","6","108","7"
"2221","12","40","true","6","1","1"
"2220","12","40","true","6","55","1"
"2217","12","40","true","6","76","3"
"2218","12","40","true","6","76","17"
"2222","12","40","true","6","30","18"
"2223","12","40","true","6","7","4"
"2203","12","40","true","6","303","21"
"2227","12","40","true","6","69","1"
"2210","12","40","true","6","268","5"
"2219","12","40","true","6","151","35"
"2231","12","40","true","6","19","9"
"2228","12","40","true","6","77","4"
"2229","12","40","true","6","58","5"
"2234","12","40","true","6","1","1"
"2230","12","40","true","6","49","11"
"2232","12","40","true","6","48","21"
"2224","12","40","true","6","183","6"
"2225","12","40","true","6","186","24"
"2238","12","40","true","6","23","3"
"2235","12","40","true","6","84","1"
"2233","12","40","true","6","119","5"
"2241","12","40","true","6","24","1"
"2216","12","40","true","6","344","16"
"2240","12","40","true","6","55","1"
"2244","12","40","true","6","11","5"
"2239","12","40","true","6","83","24"
"2226","12","40","true","6","221","2"
"2245","12","40","true","6","17","7"
"2246","12","40","true","6","10","5"
"2236","12","40","true","6","154","8"
"2243","12","40","true","6","55","6"
"2251","12","40","true","6","33","5"
"2253","12","40","true","6","11","2"
"2249","12","40","true","6","59","1"
"2252","12","40","true","6","49","29"
"2250","12","40","true","6","75","1"
"2247","12","40","true","6","80","2"
"2254","12","40","true","6","41","4"
"2259","12","40","true","6","32","12"
"2248","12","40","true","6","156","6"
"2242","12","40","true","6","262","12"
"2256","12","40","true","6","145","11"
"2260","12","40","true","6","93","1"
"2257","12","40","true","6","160","17"
"2263","12","40","true","6","38","1"
"2261","12","40","true","6","110","2"
"2264","12","40","true","6","26","7"
"2237","12","40","true","6","389","16"
"2262","12","40","true","6","92","4"
"2269","12","40","true","6","48","15"
"2268","12","40","true","6","68","7"
"2270","12","40","true","6","13","1"
"2266","12","40","true","6","81","7"
"2265","12","40","true","6","84","27"
"2274","12","40","true","6","20","8"
"2272","12","40","true","6","28","15"
"2255","12","40","true","6","289","17"
"2277","12","40","true","6","38","9"
"2278","12","40","true","6","32","6"
"2276","12","40","true","6","45","19"
"2271","12","40","true","6","150","3"
"2273","12","40","true","6","148","2"
"2283","12","40","true","6","2","1"
"2267","12","40","true","6","202","23"
"2281","12","40","true","6","78","7"
"2275","12","40","true","6","156","14"
"2285","12","40","true","6","19","7"
"2287","12","40","true","6","36","4"
"2289","12","40","true","6","19","4"
"2282","12","40","true","6","87","42"
"2258","12","40","true","6","489","2"
"2291","12","40","true","6","35","12"
"2286","12","40","true","6","116","5"
"2294","12","40","true","6","16","4"
"2295","12","40","true","6","34","13"
"2292","12","40","true","6","83","34"
"2279","12","40","true","6","291","5"
"2298","12","40","true","6","6","1"
"2296","12","40","true","6","38","15"
"2299","12","40","true","6","11","5"
"2288","12","40","true","6","222","8"
"2301","12","40","true","12","29","8"
"2290","12","40","true","6","186","6"
"2293","12","40","true","6","124","9"
"2284","12","40","true","6","279","44"
"2297","12","40","true","6","119","17"
"2302","12","40","true","12","48","5"
"2306","12","40","true","12","71","3"
"2304","12","40","true","12","103","9"
"2308","12","40","true","12","35","3"
"2309","12","40","true","12","23","2"
"2310","12","40","true","12","17","3"
"2313","12","40","true","12","4","1"
"2300","12","40","true","6","212","5"
"2311","12","40","true","12","63","15"
"2280","12","40","true","6","556","10"
"2303","12","40","true","12","194","10"
"2317","12","40","true","12","32","1"
"2315","12","40","true","12","70","8"
"2319","12","40","true","12","64","2"
"2312","12","40","true","12","202","2"
"2320","12","40","true","12","90","8"
"2321","12","40","true","12","75","13"
"2307","12","40","true","12","347","5"
"2323","12","40","true","12","57","4"
"2318","12","40","true","12","160","12"
"2322","12","40","true","12","103","4"
"2316","12","40","true","12","259","6"
"2305","12","40","true","12","438","38"
"2314","12","40","true","12","255","18"
"2327","12","40","true","12","90","1"
"2332","12","40","true","12","24","5"
"2325","12","40","true","12","145","16"
"2326","12","40","true","12","151","1"
"2328","12","40","true","12","108","10"
"2336","12","40","true","12","19","3"
"2330","12","40","true","12","154","7"
"2331","12","40","true","12","155","14"
"2329","12","40","true","12","170","25"
"2333","12","40","true","12","115","14"
"2334","12","40","true","12","85","9"
"2337","12","40","true","12","71","37"
"2342","12","40","true","12","40","3"
"2344","12","40","true","12","26","5"
"2335","12","40","true","12","174","6"
"2339","12","40","true","12","155","35"
"2341","12","40","true","12","140","12"
"2346","12","40","true","12","75","2"
"2349","12","40","true","12","21","5"
"2343","12","40","true","12","186","15"
"2345","12","40","true","12","139","11"
"2340","12","40","true","12","272","12"
"2350","12","40","true","12","62","12"
"2348","12","40","true","12","151","26"
"2355","12","40","true","12","7","4"
"2351","12","40","true","12","88","1"
"2354","12","40","true","12","48","12"
"2356","12","40","true","12","16","5"
"2352","12","40","true","12","102","6"
"2358","12","40","true","12","18","7"
"2360","12","40","true","12","14","6"
"2324","12","40","true","12","643","2"
"2347","12","40","true","12","209","28"
"2364","12","40","true","12","10","9"
"2361","12","40","true","12","52","1"
"2338","12","40","true","12","482","35"
"2366","12","40","true","12","63","1"
"2359","12","40","true","12","146","13"
"2369","12","40","true","12","3","1"
"2363","12","40","true","12","143","1"
"2370","12","40","true","12","16","6"
"2368","12","40","true","12","44","19"
"2357","12","40","true","12","200","3"
"2372","12","40","true","12","20","6"
"2373","12","40","true","12","17","1"
"2353","12","40","true","12","301","17"
"2374","12","40","true","12","86","7"
"2378","12","40","true","12","7","1"
"2375","12","40","true","12","100","5"
"2367","12","40","true","12","192","3"
"2376","12","40","true","12","104","2"
"2382","12","40","true","12","3","2"
"2371","12","40","true","12","194","17"
"2381","12","40","true","12","65","14"
"2384","12","40","true","12","44","9"
"2377","12","40","true","12","161","2"
"2379","12","40","true","12","124","11"
"2362","12","40","true","12","405","14"
"2383","12","40","true","12","115","6"
"2389","12","40","true","12","14","12"
"2391","12","40","true","12","11","6"
"2392","12","40","true","12","15","1"
"2386","12","40","true","12","80","23"
"2393","12","40","true","12","6","2"
"2395","12","40","true","12","14","6"
"2365","12","40","true","12","469","3"
"2396","12","40","true","12","10","3"
"2398","12","40","true","12","19","4"
"2397","12","40","true","12","36","4"
"2400","12","40","true","12","8","6"
"2394","12","40","true","12","102","25"
"2385","12","40","true","12","240","9"
"2388","12","40","true","12","196","5"
"2390","12","40","true","12","183","9"
"2399","12","40","true","12","88","4"
"2405","12","50","true","1","48","13"
"2407","12","50","true","1","10","7"
"2408","12","50","true","1","31","13"
"2402","12","50","true","1","128","22"
"2409","12","50","true","1","24","15"
"2410","12","50","true","1","22","15"
"2412","12","50","true","1","3","3"
"2404","12","50","true","1","147","2"
"2411","12","50","true","1","28","14"
"2415","12","50","true","1","7","5"
"2387","12","40","true","12","404","14"
"2414","12","50","true","1","82","1"
"2417","12","50","true","1","42","35"
"2418","12","50","true","1","62","52"
"2401","12","50","true","1","329","125"
"2406","12","50","true","1","300","97"
"2421","12","50","true","1","39","44"
"2403","12","50","true","1","377","116"
"2424","12","50","true","1","50","5"
"2423","12","50","true","1","84","22"
"2420","12","50","true","1","154","12"
"2422","12","50","true","1","150","71"
"2427","12","50","true","1","32","24"
"2419","12","50","true","1","252","75"
"2428","12","50","true","1","26","16"
"2425","12","50","true","1","99","57"
"2432","12","50","true","1","7","10"
"2380","12","40","true","12","855","1"
"2434","12","50","true","1","29","14"
"2435","12","50","true","1","11","3"
"2413","12","50","true","1","475","15"
"2436","12","50","true","1","18","1"
"2431","12","50","true","1","105","1"
"2416","12","50","true","1","469","136"
"2430","12","50","true","1","30","23"
"2439","12","50","true","1","41","51"
"2438","12","50","true","1","55","54"
"2441","12","50","true","1","30","30"
"2429","12","50","true","1","176","2"
"2440","12","50","true","1","74","89"
"2446","12","50","true","1","10","6"
"2444","12","50","true","1","67","30"
"2442","12","50","true","1","99","51"
"2437","12","50","true","1","190","1"
"2448","12","50","true","1","38","1"
"2426","12","50","true","1","371","80"
"2443","12","50","true","1","163","14"
"2452","12","50","true","1","25","36"
"2453","12","50","true","1","13","8"
"2445","12","50","true","1","152","106"
"2449","12","50","true","1","88","5"
"2455","12","50","true","1","31","37"
"2456","12","50","true","1","28","14"
"2447","12","50","true","1","155","6"
"2451","12","50","true","1","123","11"
"2450","12","50","true","1","128","27"
"2461","12","50","true","1","17","20"
"2458","12","50","true","1","44","18"
"2460","12","50","true","1","32","10"
"2462","12","50","true","1","33","24"
"2464","12","50","true","1","32","9"
"2454","12","50","true","1","117","11"
"2466","12","50","true","1","31","34"
"2457","12","50","true","1","125","58"
"2465","12","50","true","1","64","1"
"2463","12","50","true","1","93","57"
"2471","12","50","true","1","50","38"
"2473","12","50","true","1","19","17"
"2472","12","50","true","1","77","9"
"2468","12","50","true","1","109","30"
"2433","12","50","true","1","618","5"
